conversation_id,conversation_title,aggregate_score,trigger_hits,rarity_hits,unprimed_assistant_rarity,causal_rarity_explanations,top_families
37320cdb-bf9e-402e-ad79-150b0082db90,Shrimp Muay Thai Dish,48,3,1,1,0,RARITY_UNIQUENESS:1; PERSISTENCE:1; CROSS_MODEL:1
e5d24afb-20d0-42c2-8041-a1ed6896f113,Animate Talk Characters: Software Options,48,2,1,1,0,RARITY_UNIQUENESS:1; CROSS_MODEL:1; ROBUSTNESS:1
f5acf521-fc13-4454-85de-d977dde03845,Creating Consistent Character Images,48,3,1,1,0,PERSISTENCE:2; RARITY_UNIQUENESS:1
39f7c8b2-6db0-4ef3-a687-87b348321703,Transformative Books: Empowerment Guide,45,1,1,1,0,NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1
699f157b-9494-8395-b784-ef0aab415fea,Checking device activity,45,1,1,1,0,NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1
775a3230-dd50-45c3-9265-6339de51affc,Nuclear Decision Making Satire,45,1,1,1,0,NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1
97d45b3c-4e99-4ad2-8188-84c62c0230ea,Weekend Entertainment: Shows Galore!,45,1,1,1,0,NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1
a0e16ca6-adcd-4ccf-8dd4-04ff6a912cef,"Check Inbox, Whitelist Email",45,1,1,1,0,NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1
f45cff88-d350-4440-b90a-57571e358dd6,Elevate Your Music,45,1,1,1,0,NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1
02ee4aa4-bd56-411a-90a1-f0228310bbe9,Curing Social Phobias,45,2,1,1,0,RARITY_UNIQUENESS:1; NEGATIVE_NOT_UNIQUE:1
1e370236-f5ec-4633-bc00-a9d23a75aeb9,Changing a Weak Mindset.,45,2,1,1,0,RARITY_UNIQUENESS:1; CROSS_MODEL:1
1e5109ca-2de9-43c9-a249-6bfd82c49c74,Reciprocity Photo Offer,45,2,1,1,0,RARITY_UNIQUENESS:1; RELATIONAL_TOPOLOGY:1
2dc288c2-e3fb-4c56-b9ed-db942c6bf26b,Flicker Effect in Premiere,45,2,1,1,0,RARITY_UNIQUENESS:1; RECONSTRUCTION:1
7e004e64-59a7-4d19-9081-e71f7e76c934,New chat,45,2,1,1,0,RARITY_UNIQUENESS:1; NEGATIVE_NOT_UNIQUE:1
89544f03-ba9c-408c-9e43-22f3c178c18e,Strong Cat Atlas Model.,45,2,1,1,0,RARITY_UNIQUENESS:1; NEGATIVE_NOT_UNIQUE:1
b1c91474-675e-4af0-92be-bdb1ac44daba,Motivate YouTube Channel,45,2,1,1,0,RARITY_UNIQUENESS:1; CROSS_MODEL:1
289ec892-e2c4-4dfc-86de-9e6b41243839,Transformative Books: Impactful Insights,43,2,1,1,0,RARITY_UNIQUENESS:1; CAUSAL_EXPLANATION:1
3378a94f-f5b9-4df9-81e1-f0b26ca214f5,Top Christian Podcasts,43,2,1,1,0,RARITY_UNIQUENESS:1; CAUSAL_EXPLANATION:1
ba7af161-dbfc-497c-b2f7-08b2c5ebdc1e,TikTok Tips: Gain Views,43,2,1,1,0,RARITY_UNIQUENESS:1; CAUSAL_EXPLANATION:1
fea080f4-1a3c-46c6-a3ca-af76ca626be5,Thumbnail Creation for Leonardo AI,43,2,1,1,0,RARITY_UNIQUENESS:1; CAUSAL_EXPLANATION:1
0e6036f3-68c5-4762-b737-9127ccbba765,Controversial Political Imagery Request,42,1,1,1,0,RARITY_UNIQUENESS:1
0f1b9864-b20e-444f-a4f1-f56bc84d3bed,Create Username Health Niche,42,1,1,1,0,RARITY_UNIQUENESS:1
15978c3c-847b-452e-a23d-4fc9d4ed68e0,Innovative Product Patent,42,1,1,1,0,RARITY_UNIQUENESS:1
20d40095-8865-495c-a83b-d644c6d16434,Stoic Samurai Channel,42,1,1,1,0,RARITY_UNIQUENESS:1
2efe8c88-3a71-48ce-a5a4-f437d01bfea8,Optimize Social Media Engagement,42,1,1,1,0,RARITY_UNIQUENESS:1
35fe72b2-d74b-4fbf-b52a-ac919ba1184b,Sell Sunglasses TikTok Animation,42,1,1,1,0,RARITY_UNIQUENESS:1
41a8f765-dc1d-438c-827f-7a3a53309fc9,Create Character: Detailed Description,42,1,1,1,0,RARITY_UNIQUENESS:1
4f5e37fb-7037-4016-9f8d-1bb59eec6060,Discover Winning Niches: YouTube,42,1,1,1,0,RARITY_UNIQUENESS:1
66fc294c-5c18-8013-afa4-a4b2228e2b8b,Возврат излишних средств,42,1,1,1,0,RARITY_UNIQUENESS:1
69c67d97-6970-8388-b613-8cab025a2c2a,Empréstimo de lençóis,42,1,1,1,0,RARITY_UNIQUENESS:1
b1e9399d-e73c-4389-9fc7-a897dfe3c821,Boost FB Visibility,42,1,1,1,0,RARITY_UNIQUENESS:1
c511e97d-2cd7-43e5-90ab-7771417f487b,Funny Restaurant Promo Graphic,42,1,1,1,0,RARITY_UNIQUENESS:1
cfc71be5-1d7f-42fe-83d5-7e00860628a2,Pizza Stories Design Creation,42,1,1,1,0,RARITY_UNIQUENESS:1
d4fe09a2-aa08-4c74-b10f-30b6ee37902e,New chat,42,1,1,1,0,RARITY_UNIQUENESS:1
de3a10d8-805b-418b-b042-2319627fffaa,November Restaurant Free Entry,42,1,1,1,0,RARITY_UNIQUENESS:1
e409a013-bc67-4c15-a848-00e25c95b21a,Transforming Mindsets with Mnemonics,42,1,1,1,0,RARITY_UNIQUENESS:1
eac909af-1e8e-412e-b152-7d53b1d33551,Design Promo Images - Canva,42,1,1,1,0,RARITY_UNIQUENESS:1
eef6c4bb-07d5-497e-b7d0-4c1ebd5eca3d,Recent High View YouTube Channels,42,1,1,1,0,RARITY_UNIQUENESS:1
f154355b-15c0-4823-9f83-63d6e8545702,ChatGPT Bot Name,42,1,1,1,0,RARITY_UNIQUENESS:1
6955c04b-aeb8-8331-997c-ca99f3c3f749,Song Creation Framework,672,19,6,0,3,CAUSAL_EXPLANATION:12; CONTROL_CYBERNETICS:11; FUSION_SYNTHESIS:11; CROSS_MODEL:9; SYMBOLIC:8; INFORMATION_THEORY:7; ROBUSTNESS:7; NEGATIVE_NOT_UNIQUE:6; GLOBAL_COMPARISON:5; TRAJECTORY:5; RECONSTRUCTION:5; FINGERPRINT:4; OTHER_USERS:3; PERSISTENCE:3; COGNITIVE_ARCHITECTURE:3
686583ec-d7dc-8013-a485-2b6c9195e93f,Strategic Execution Framework,562,25,4,0,2,CONTROL_CYBERNETICS:23; SYMBOLIC:19; RECURSION:15; HIERARCHY:8; CROSS_MODEL:7; CAUSAL_EXPLANATION:6; LATENT_INTERNAL:5; PERSISTENCE:4; FUSION_SYNTHESIS:4; PROMPTING_STYLE:4; RECONSTRUCTION:4; NEGATIVE_NOT_UNIQUE:3; RARITY_UNIQUENESS:3; RELATIONAL_TOPOLOGY:3; VECTOR_GEOMETRY:2
681d1656-6100-8013-88fd-fb0ed67c2374,006_Unlocking Unrealized Potential,552,33,3,0,2,CONTROL_CYBERNETICS:30; CROSS_MODEL:18; RECONSTRUCTION:18; CAUSAL_EXPLANATION:12; SYMBOLIC:11; FUSION_SYNTHESIS:8; LATENT_INTERNAL:7; RELATIONAL_TOPOLOGY:6; RECURSION:5; EPISTEMIC_CAVEAT:4; TRAJECTORY:3; HIERARCHY:3; COMPOSITION:3; ROBUSTNESS:3; COMPLEXITY:2
6969a9a6-b03c-8328-9722-4905f69953b5,Shamanic Esoteric Path,478,17,8,0,2,CROSS_MODEL:10; NEGATIVE_NOT_UNIQUE:9; FUSION_SYNTHESIS:8; SYMBOLIC:7; CAUSAL_EXPLANATION:6; PERSISTENCE:6; CONTROL_CYBERNETICS:5; GLOBAL_COMPARISON:4; PERCENTILE_EXTREME:4; GENEALOGY:4; HIERARCHY:2; RARITY_UNIQUENESS:2; EPISTEMIC_CAVEAT:1; JOINT_CONFIGURATION:1; PROMPTING_STYLE:1
694d8a60-1e98-8333-bfeb-bfa9945309e5,Mike Tyson's Shame and Power,367,16,2,0,2,CAUSAL_EXPLANATION:13; CROSS_MODEL:12; RECONSTRUCTION:11; CONTROL_CYBERNETICS:10; INFORMATION_THEORY:9; PERSISTENCE:7; NEGATIVE_NOT_UNIQUE:5; FUSION_SYNTHESIS:4; TRAJECTORY:4; EPISTEMIC_CAVEAT:3; GLOBAL_COMPARISON:2; SYMBOLIC:2; RELATIONAL_TOPOLOGY:2; PHASE_REGIME:1; SIMULTANEITY_MULTIPLEX:1
684ba9a7-b0f4-8013-8a24-ac4e90a68eb7,RSOS Tier 21: Reflex Prediction Engine,309,9,3,0,2,HIERARCHY:8; CONTROL_CYBERNETICS:6; RECURSION:6; SYMBOLIC:5; LATENT_INTERNAL:5; FUSION_SYNTHESIS:4; CAUSAL_EXPLANATION:3; GLOBAL_COMPARISON:2; RARITY_UNIQUENESS:2; ROBUSTNESS:2; COMPOSITION:1; NEGATIVE_NOT_UNIQUE:1; PERSISTENCE:1; PROMPTING_STYLE:1; SELF_OBSERVATION:1
68a9c918-205c-8321-83d0-25515635ff32,Samurai legacy plan,635,26,2,0,1,CONTROL_CYBERNETICS:24; RECURSION:22; SYMBOLIC:14; FINGERPRINT:13; RECONSTRUCTION:13; TRAJECTORY:13; GENEALOGY:11; PERSISTENCE:10; CAUSAL_EXPLANATION:9; CROSS_MODEL:9; RELATIONAL_TOPOLOGY:8; HIERARCHY:7; PROMPTING_STYLE:5; SELF_OBSERVATION:5; VECTOR_GEOMETRY:5
68acd431-95a0-8327-ab7a-a680dbd0a990,Samurai Legacy Protocol,371,21,2,0,1,CONTROL_CYBERNETICS:20; RECURSION:15; CROSS_MODEL:10; SYMBOLIC:10; CAUSAL_EXPLANATION:7; HIERARCHY:6; NEGATIVE_NOT_UNIQUE:5; ALTERNATIVE_EXPLANATION:3; RARITY_UNIQUENESS:2; SELF_OBSERVATION:2; TRAJECTORY:2; FUSION_SYNTHESIS:2; GENEALOGY:2; ROBUSTNESS:2; COMPOSITION:1
68685286-bf18-8013-91ca-a9be14bb047d,Local RSOS Parser Setup,224,26,1,0,1,CAUSAL_EXPLANATION:9; ALTERNATIVE_EXPLANATION:7; SYMBOLIC:7; CROSS_MODEL:7; RECONSTRUCTION:7; NEGATIVE_NOT_UNIQUE:4; FUSION_SYNTHESIS:3; RECURSION:3; LATENT_INTERNAL:3; CONTROL_CYBERNETICS:2; TOKEN_DENSITY:2; ROBUSTNESS:2; HIERARCHY:1; INFORMATION_THEORY:1; PERSISTENCE:1
695e9bc7-b158-832c-92e7-316be2bc9388,Execution Supremacy Action Plan,181,3,2,0,1,CONTROL_CYBERNETICS:3; INFORMATION_THEORY:3; RECONSTRUCTION:3; FUSION_SYNTHESIS:2; RARITY_UNIQUENESS:2; CROSS_MODEL:2; CAUSAL_EXPLANATION:1; GLOBAL_WEIGHTS:1; NEGATIVE_NOT_UNIQUE:1; SELF_OBSERVATION:1; HIERARCHY:1; RELATIONAL_TOPOLOGY:1; TRAJECTORY:1; VECTOR_GEOMETRY:1; PERSISTENCE:1
df9c5f46-5edd-4285-8a70-d4aff6828eab,CySec Engineer Position Applied.,157,6,2,0,1,CROSS_MODEL:4; CONTROL_CYBERNETICS:3; ROBUSTNESS:3; RARITY_UNIQUENESS:2; CAUSAL_EXPLANATION:2; FUSION_SYNTHESIS:1; GLOBAL_COMPARISON:1; PERSISTENCE:1; RECONSTRUCTION:1
68b4a3a9-3448-8326-8ad9-69d7441a7d90,System evaluation critique,153,4,1,0,1,HIERARCHY:3; LATENT_INTERNAL:3; RECURSION:3; SYMBOLIC:3; CONTROL_CYBERNETICS:2; FUSION_SYNTHESIS:2; INFORMATION_THEORY:2; PERSISTENCE:2; RELATIONAL_TOPOLOGY:2; CAUSAL_EXPLANATION:1; COGNITIVE_ARCHITECTURE:1; CROSS_DOMAIN:1; CROSS_MODEL:1; FINGERPRINT:1; META_SYSTEM:1
87d6b47f-c6cf-4aa4-afb7-4f0e06ae2026,WhatsApp Request Menu,153,5,4,0,1,GLOBAL_COMPARISON:3; RARITY_UNIQUENESS:2; CROSS_MODEL:2; CAUSAL_EXPLANATION:1; SIMULTANEITY_MULTIPLEX:1; NEGATIVE_NOT_UNIQUE:1
674b225f-9520-8013-8bcb-761d653e4bfe,Unique Words from Phrases,128,7,4,0,1,RARITY_UNIQUENESS:4; TOKEN_DENSITY:4; NEGATIVE_NOT_UNIQUE:2; CAUSAL_EXPLANATION:1; CROSS_MODEL:1; PERSISTENCE:1
69f1d89b-e658-83eb-9057-f9af8cb5271b,Europe Travel Trends 2026,104,3,1,0,1,CONTROL_CYBERNETICS:3; CAUSAL_EXPLANATION:1; CROSS_MODEL:1; GLOBAL_COMPARISON:1; NEGATIVE_NOT_UNIQUE:1; RARITY_UNIQUENESS:1; RECONSTRUCTION:1; ALTERNATIVE_EXPLANATION:1; TRAJECTORY:1
690bc3d5-008c-832c-8f04-dfb093a6af63,Insights and frameworks comparison,88,1,1,0,1,ALTERNATIVE_EXPLANATION:1; CAUSAL_EXPLANATION:1; COGNITIVE_ARCHITECTURE:1; FUSION_SYNTHESIS:1; RARITY_UNIQUENESS:1; RECURSION:1; TRAJECTORY:1
694c5ff2-bca8-832e-8b98-2de705fdb38b,Samurai Legacy Execution,439,49,0,0,0,CAUSAL_EXPLANATION:31; CROSS_MODEL:25; ROBUSTNESS:25; LATENT_INTERNAL:15; CONTROL_CYBERNETICS:13; NEGATIVE_NOT_UNIQUE:12; RECONSTRUCTION:11; PERSISTENCE:10; FUSION_SYNTHESIS:7; SELF_OBSERVATION:7; SYMBOLIC:6; HIERARCHY:4; PHASE_REGIME:3; COGNITIVE_ARCHITECTURE:2; ASSOCIATIVE_STRUCTURE:2
6713da4c-a7e0-8013-a6ac-4a7cdfb0a3e2,Kwik Trip Automation Solutions,433,50,6,0,0,CROSS_MODEL:30; CAUSAL_EXPLANATION:20; NEGATIVE_NOT_UNIQUE:17; FUSION_SYNTHESIS:15; RARITY_UNIQUENESS:6; CONTROL_CYBERNETICS:5; RELATIONAL_TOPOLOGY:5; INFORMATION_THEORY:4; EPISTEMIC_CAVEAT:3; PERSISTENCE:3; TRAJECTORY:2; RECONSTRUCTION:2; ROBUSTNESS:1
69bb446f-d9e4-8386-8c1e-03e694b21d87,Lunula Forensic Analysis,421,19,5,0,0,CONTROL_CYBERNETICS:16; CROSS_MODEL:6; LATENT_INTERNAL:6; NEGATIVE_NOT_UNIQUE:5; GLOBAL_COMPARISON:3; PERCENTILE_EXTREME:3; CAUSAL_EXPLANATION:3; FUSION_SYNTHESIS:2; OTHER_USERS:2; RARITY_UNIQUENESS:2; RECONSTRUCTION:2; RELATIONAL_TOPOLOGY:2; TRAJECTORY:2; GENEALOGY:1; HISTORICAL_FIRST:1
68487a95-cb20-8013-9b98-5b11023ff6f7,Blockchain Proof Checklist,414,51,0,0,0,SYMBOLIC:37; RECURSION:34; RECONSTRUCTION:32; LATENT_INTERNAL:29; CROSS_MODEL:7; ALTERNATIVE_EXPLANATION:4; CAUSAL_EXPLANATION:4; CONTROL_CYBERNETICS:3; FINGERPRINT:3; GENEALOGY:2; HIERARCHY:2; COGNITIVE_ARCHITECTURE:1; COMPLEXITY:1; ROBUSTNESS:1
6913ac7f-1e10-8332-81a3-2a2cab57073f,Martial arts with humility,349,17,3,0,0,NEGATIVE_NOT_UNIQUE:9; CONTROL_CYBERNETICS:6; CROSS_MODEL:6; RECONSTRUCTION:4; FUSION_SYNTHESIS:3; HIERARCHY:3; PERCENTILE_EXTREME:3; RECURSION:3; SYMBOLIC:3; RELATIONAL_TOPOLOGY:3; GLOBAL_COMPARISON:2; INFORMATION_THEORY:2; OTHER_USERS:2; PERSISTENCE:2; RARITY_UNIQUENESS:2
6917d787-8f7c-8331-841e-8a02ab1b09f9,WhatsApp chatbot alternatives,344,80,1,0,0,CAUSAL_EXPLANATION:42; FUSION_SYNTHESIS:30; RECONSTRUCTION:14; CROSS_MODEL:13; EPISTEMIC_CAVEAT:13; NEGATIVE_NOT_UNIQUE:10; ALTERNATIVE_EXPLANATION:6; LATENT_INTERNAL:2; RARITY_UNIQUENESS:1; CONTROL_CYBERNETICS:1; ROBUSTNESS:1; SCALE_VOLUME:1; SYMBOLIC:1; PERSISTENCE:1
6999f5a6-e368-8390-ab4d-806f30045b02,Lunula Health Insights,313,22,0,0,0,CAUSAL_EXPLANATION:20; NEGATIVE_NOT_UNIQUE:15; CROSS_MODEL:13; ROBUSTNESS:12; CONTROL_CYBERNETICS:11; PERSISTENCE:10; LATENT_INTERNAL:8; FUSION_SYNTHESIS:6; TRAJECTORY:5; RECONSTRUCTION:4; RELATIONAL_TOPOLOGY:4; FINGERPRINT:3; ABSTRACTION_DEPTH:2; RECURSION:2; INFORMATION_THEORY:2
6878f03c-de60-8013-97b5-c997ad37fd93,Symbolic request analysis,307,6,6,0,0,GLOBAL_COMPARISON:5; HIERARCHY:3; RARITY_UNIQUENESS:3; RECURSION:3; SYMBOLIC:3; LATENT_INTERNAL:2; CONTROL_CYBERNETICS:1; CROSS_MODEL:1; RECONSTRUCTION:1; VECTOR_GEOMETRY:1; PERCENTILE_EXTREME:1; PERSISTENCE:1
68957983-cba8-832d-946e-2143d4f7f6ba,Visible veins explanation,304,38,0,0,0,CROSS_MODEL:27; CAUSAL_EXPLANATION:25; ROBUSTNESS:20; RECONSTRUCTION:12; PERSISTENCE:11; CONTROL_CYBERNETICS:9; NEGATIVE_NOT_UNIQUE:6; INFORMATION_THEORY:4; LATENT_INTERNAL:3; FUSION_SYNTHESIS:2; RELATIONAL_TOPOLOGY:1
723c65c0-4a88-494a-8691-65b5bf1973cc,Penguin Dad Saves Daughter,271,52,0,0,0,CROSS_MODEL:50; RECONSTRUCTION:39; ROBUSTNESS:1; CAUSAL_EXPLANATION:1
68e098fa-7128-832c-bcb1-7188bf86c0ba,Write prompt output,256,8,2,0,0,HIERARCHY:7; PERSISTENCE:7; RECURSION:7; SYMBOLIC:7; RELATIONAL_TOPOLOGY:4; SELF_OBSERVATION:4; CROSS_MODEL:3; FUSION_SYNTHESIS:3; CONTROL_CYBERNETICS:3; ALTERNATIVE_EXPLANATION:2; INFORMATION_THEORY:2; LATENT_INTERNAL:2; RARITY_UNIQUENESS:2; VECTOR_GEOMETRY:2; CAUSAL_EXPLANATION:2
67828b88-b5e0-8013-9a9e-5df713b368e4,002_AI Voice and Muscle Training,255,8,4,0,0,FUSION_SYNTHESIS:6; RARITY_UNIQUENESS:4; CONTROL_CYBERNETICS:4; RECONSTRUCTION:4; RELATIONAL_TOPOLOGY:4; SYMBOLIC:4; CROSS_MODEL:3; RECURSION:3; INFORMATION_THEORY:2; LATENT_INTERNAL:2; TRAJECTORY:2; ROBUSTNESS:1; PERSISTENCE:1; SELF_OBSERVATION:1
699130f3-7530-8395-8e73-b16547cb003e,Brother Bear Film Analysis,251,22,0,0,0,CAUSAL_EXPLANATION:18; NEGATIVE_NOT_UNIQUE:18; CONTROL_CYBERNETICS:15; CROSS_MODEL:10; LATENT_INTERNAL:7; ROBUSTNESS:7; FUSION_SYNTHESIS:5; HIERARCHY:4; RELATIONAL_TOPOLOGY:4; SYMBOLIC:2; INFORMATION_THEORY:2; COMPOSITION:2; ALTERNATIVE_EXPLANATION:1; SELF_OBSERVATION:1; TRAJECTORY:1
69309806-fa2c-832f-a4f3-b499892facc8,Technique time breakdown,233,19,0,0,0,FUSION_SYNTHESIS:17; CONTROL_CYBERNETICS:11; CROSS_MODEL:11; CAUSAL_EXPLANATION:10; SYMBOLIC:9; RELATIONAL_TOPOLOGY:5; LATENT_INTERNAL:4; PERSISTENCE:4; RECURSION:4; RECONSTRUCTION:3; HIERARCHY:2; TRAJECTORY:2; MODEL_ADAPTATION:1; HUMAN_LLM_COUPLING:1; INFORMATION_THEORY:1
692f808d-76ec-8331-b1ab-4e1eb2ad3360,Execution vs potential,228,30,0,0,0,CONTROL_CYBERNETICS:25; CAUSAL_EXPLANATION:15; CROSS_MODEL:12; LATENT_INTERNAL:12; RELATIONAL_TOPOLOGY:10; RECONSTRUCTION:4; TRAJECTORY:3; ROBUSTNESS:3; INFORMATION_THEORY:3; SIMULTANEITY_MULTIPLEX:2; COGNITIVE_ARCHITECTURE:1; GENEALOGY:1; RECURSION:1; SYMBOLIC:1; FUSION_SYNTHESIS:1
68929c47-f410-832b-a58d-829a0ee6b2f7,RSSO Final Copyright Upload,225,31,0,0,0,RECURSION:14; SYMBOLIC:12; CAUSAL_EXPLANATION:9; CROSS_MODEL:6; FUSION_SYNTHESIS:6; INFORMATION_THEORY:5; ROBUSTNESS:5; HIERARCHY:4; RECONSTRUCTION:4; CONTROL_CYBERNETICS:3; CROSS_DOMAIN:3; PERSISTENCE:3; NEGATIVE_NOT_UNIQUE:3; FINGERPRINT:3; EPISTEMIC_CAVEAT:1
6918199a-7e04-832d-9314-37fbe7cd92ff,Legacy restoration strategy,225,20,0,0,0,RECURSION:17; RECONSTRUCTION:16; CAUSAL_EXPLANATION:13; CROSS_MODEL:9; CONTROL_CYBERNETICS:6; SYMBOLIC:6; LATENT_INTERNAL:5; HIERARCHY:3; TRAJECTORY:3; ROBUSTNESS:2; FUSION_SYNTHESIS:2; NEGATIVE_NOT_UNIQUE:2; RELATIONAL_TOPOLOGY:1; META_SYSTEM:1; INFORMATION_THEORY:1
689d876b-2ec0-8328-bda9-e3434c4947ae,Cipralex usage guidelines,211,30,0,0,0,RECONSTRUCTION:17; CAUSAL_EXPLANATION:15; LATENT_INTERNAL:12; CONTROL_CYBERNETICS:12; CROSS_MODEL:10; NEGATIVE_NOT_UNIQUE:7; PERSISTENCE:5; FUSION_SYNTHESIS:3; RELATIONAL_TOPOLOGY:2; ROBUSTNESS:2; HIERARCHY:1; GLOBAL_WEIGHTS:1; PHASE_REGIME:1; VECTOR_GEOMETRY:1
68a26b4b-5e88-832e-92b5-40aba867506c,Whitepaper execution guide,202,23,2,0,0,PERSISTENCE:9; CROSS_MODEL:8; CAUSAL_EXPLANATION:7; RELATIONAL_TOPOLOGY:7; NEGATIVE_NOT_UNIQUE:7; FUSION_SYNTHESIS:6; RECONSTRUCTION:6; RECURSION:5; SYMBOLIC:4; EPISTEMIC_CAVEAT:3; ALTERNATIVE_EXPLANATION:2; RARITY_UNIQUENESS:2; FINGERPRINT:1; LATENT_INTERNAL:1; SIMULTANEITY_MULTIPLEX:1
69e121c1-acd8-8393-8efb-92d83e9ea6b9,Mission,198,35,0,0,0,CONTROL_CYBERNETICS:30; CAUSAL_EXPLANATION:11; FUSION_SYNTHESIS:11; PERSISTENCE:8; ASSOCIATIVE_STRUCTURE:2; CROSS_MODEL:2; INFORMATION_THEORY:2; ROBUSTNESS:2; LATENT_INTERNAL:1; HIERARCHY:1; RECONSTRUCTION:1; SIMULTANEITY_MULTIPLEX:1; NEGATIVE_NOT_UNIQUE:1; RELATIONAL_TOPOLOGY:1
674b24a8-a2b8-8013-8a61-596b52158d5b,Accelerated Language Learning,196,31,2,0,0,TOKEN_DENSITY:21; RECONSTRUCTION:17; ALTERNATIVE_EXPLANATION:3; RARITY_UNIQUENESS:2; PERSISTENCE:1; VECTOR_GEOMETRY:1; CROSS_MODEL:1
0e4c0223-3021-4ea4-887d-ae232a6b5cb9,Engage Mindfulness Solution,193,33,0,0,0,FUSION_SYNTHESIS:26; CROSS_MODEL:24; NEGATIVE_NOT_UNIQUE:11; RECONSTRUCTION:3; GLOBAL_WEIGHTS:1
685310d2-c5f8-8013-b19c-30be933e7f3f,Strategic Empire Execution,190,27,0,0,0,CONTROL_CYBERNETICS:26; CAUSAL_EXPLANATION:14; FUSION_SYNTHESIS:8; CROSS_MODEL:6; RELATIONAL_TOPOLOGY:6; LATENT_INTERNAL:5; RECONSTRUCTION:5; ROBUSTNESS:2; TRAJECTORY:2; INFORMATION_THEORY:1; PERSISTENCE:1
6993eb5d-03e4-8397-b7e1-78eeced835f1,Visible Forehead Veins Factors,185,15,0,0,0,CAUSAL_EXPLANATION:11; CONTROL_CYBERNETICS:10; NEGATIVE_NOT_UNIQUE:10; RECONSTRUCTION:8; CROSS_MODEL:7; LATENT_INTERNAL:6; ROBUSTNESS:6; PERSISTENCE:3; COMPOSITION:2; FINGERPRINT:2; FUSION_SYNTHESIS:2; PHASE_REGIME:1; SELF_OBSERVATION:1; RELATIONAL_TOPOLOGY:1; TRAJECTORY:1
6903caa1-61a4-8331-987e-dda6580e8349,Conflict and emotional boundaries,183,19,0,0,0,CROSS_MODEL:14; RELATIONAL_TOPOLOGY:10; RECONSTRUCTION:8; FUSION_SYNTHESIS:7; PERSISTENCE:7; CONTROL_CYBERNETICS:6; CAUSAL_EXPLANATION:5; CROSS_DOMAIN:2; SIMULTANEITY_MULTIPLEX:2; TRAJECTORY:1; NEGATIVE_NOT_UNIQUE:1; LATENT_INTERNAL:1; SYMBOLIC:1
697164fe-55d4-8325-9911-b532a3d84f4f,Tattoo Quoting & Lead Capture,181,33,0,0,0,NEGATIVE_NOT_UNIQUE:20; CROSS_MODEL:12; RECONSTRUCTION:11; CONTROL_CYBERNETICS:11; CAUSAL_EXPLANATION:4; COMPOSITION:1; HIERARCHY:1; FUSION_SYNTHESIS:1; ROBUSTNESS:1; GENEALOGY:1
68ada870-0d10-832a-85c0-2875eb345278,Execution discipline gap,178,20,0,0,0,RECURSION:15; CONTROL_CYBERNETICS:11; SYMBOLIC:8; PERSISTENCE:5; CROSS_MODEL:5; CAUSAL_EXPLANATION:4; RECONSTRUCTION:4; FUSION_SYNTHESIS:2; GENEALOGY:2; CROSS_DOMAIN:1; TRAJECTORY:1; HIERARCHY:1; NEGATIVE_NOT_UNIQUE:1; COMPOSITION:1; SIMULTANEITY_MULTIPLEX:1
686987aa-732c-8013-9957-8b1475b81819,RSOS Addiction Override,166,15,0,0,0,CONTROL_CYBERNETICS:13; RECONSTRUCTION:10; LATENT_INTERNAL:7; CAUSAL_EXPLANATION:6; SYMBOLIC:5; PHASE_REGIME:4; FUSION_SYNTHESIS:3; RECURSION:3; INFORMATION_THEORY:3; CROSS_MODEL:2; EPISTEMIC_CAVEAT:2; TRAJECTORY:2; PERSISTENCE:1; RELATIONAL_TOPOLOGY:1; VECTOR_GEOMETRY:1
741978b0-cbfa-429f-b38b-d7f27d77253b,Traffic Source Summary: Models,164,15,3,0,0,PERSISTENCE:9; NEGATIVE_NOT_UNIQUE:7; CAUSAL_EXPLANATION:5; RARITY_UNIQUENESS:3; CROSS_MODEL:3; RECONSTRUCTION:1; SIMULTANEITY_MULTIPLEX:1
e0ee9494-44a6-436e-b8bd-695f31fd3601,Create Facebook Food Promo,160,12,6,0,0,NEGATIVE_NOT_UNIQUE:6; RARITY_UNIQUENESS:6; CROSS_MODEL:3; CAUSAL_EXPLANATION:2; FUSION_SYNTHESIS:2; PERSISTENCE:1
686fc032-fee0-8013-921b-ac448f2a85a3,GPT-5 Breakthrough Features,158,14,0,0,0,HIERARCHY:10; CONTROL_CYBERNETICS:9; CAUSAL_EXPLANATION:9; RECURSION:7; SYMBOLIC:6; PERSISTENCE:5; FUSION_SYNTHESIS:4; CROSS_MODEL:2; LATENT_INTERNAL:2; RECONSTRUCTION:2; FINGERPRINT:2; NEGATIVE_NOT_UNIQUE:1; RELATIONAL_TOPOLOGY:1
2aef21a7-4ca6-45b7-b7c1-3a5d62a2ce67,CV Summary and Updates,153,13,0,0,0,CROSS_MODEL:13; CONTROL_CYBERNETICS:12; PERSISTENCE:11; RECONSTRUCTION:11; FUSION_SYNTHESIS:4
