archive,source_family,artifact_classes,member
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW12_DETERMINISTIC_V2.joblib
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FROZEN_DETECTOR|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW12_DETERMINISTIC_V2_COEFFICIENTS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW12_DETERMINISTIC_V2_TRAIN_CV.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW12_DETERMINISTIC_V2_TRAIN_MEDIANS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW12_DETERMINISTIC_V2_TRAIN_OOF.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW8_DETERMINISTIC_V2.joblib
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FROZEN_DETECTOR|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW8_DETERMINISTIC_V2_COEFFICIENTS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW8_DETERMINISTIC_V2_TRAIN_CV.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW8_DETERMINISTIC_V2_TRAIN_MEDIANS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/02_MODELS/WINDOW8_DETERMINISTIC_V2_TRAIN_OOF.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/GENEALOGY_V2.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/JOINT_MULTILAYER_V2_HOLDOUT_SCORES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,THRESHOLD_OR_SCORING_RULE|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/JOINT_MULTILAYER_V2_VALIDATION_SCORES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/JOINT_V2_REPRESENTATION_ABLATIONS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/MESSAGE_DROPOUT_V2.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/OPERATOR_RELATIONAL_V2_HOLDOUT_SCORES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,THRESHOLD_OR_SCORING_RULE|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/OPERATOR_RELATIONAL_V2_VALIDATION_SCORES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/PRIMARY_V2_RESULTS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/SYSTEM_SPECIFIC_V2.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,CONTROL_SUBSET|FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/TOPIC_CONTROL_V2.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FEATURE_CONTRACT|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/WINDOW12_DETERMINISTIC_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FEATURE_CONTRACT|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/WINDOW8_DETERMINISTIC_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/03_RESULTS/WINDOW_HARDENING_V2.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/04_AUDIT/STATUS_LEDGER.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/DOMAIN_TOPIC_ASSIGNMENTS_K12.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/DOMAIN_TOPIC_ASSIGNMENTS_K5.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/DOMAIN_TOPIC_ASSIGNMENTS_K8.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,CONTROL_SUBSET|FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/DOMAIN_TOPIC_CONTROL.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/FROZEN_THRESHOLD_HOLDOUT.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/GENEALOGY_DIRECTIONALITY.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/MESSAGE_DROPOUT_ROBUSTNESS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/PRIMARY_CLASSIFICATION_RESULTS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/REPRESENTATION_ABLATIONS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/STRATIFIED_HOLDOUT.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,MATCHED_SOURCE_SUBSET|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/SYSTEM_SPECIFIC_HOLDOUT.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/WINDOW12_LENGTH_HARDENING.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/05_LEGACY_REFERENCE/WINDOW8_LENGTH_HARDENING.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/F2_BR2_COMPLETE.marker.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_CORPUS_FINGERPRINT_REFREEZE_COMPLETE.zip,F2,FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE/FINAL_SHA256_MANIFEST.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/00_FROZEN_SPEC.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/__pycache__/RUN_F2_BR2.cpython-313.pyc
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/FROZEN_FEATURE_SETS.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_features/EARLY_NEG_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_features/EARLY_POS_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_features/LATER_HOLD_NEG_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_features/LATER_HOLD_POS_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_features/LATER_VAL_NEG_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_features/LATER_VAL_POS_FEATURES.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/DOMAIN_TOPIC_ASSIGNMENTS_K12.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/DOMAIN_TOPIC_ASSIGNMENTS_K5.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/DOMAIN_TOPIC_ASSIGNMENTS_K8.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/DOMAIN_TOPIC_CONTROL.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/FROZEN_THRESHOLD_HOLDOUT.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/GENEALOGY_DIRECTIONALITY.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/MESSAGE_DROPOUT_ROBUSTNESS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/PRIMARY_CLASSIFICATION_RESULTS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/REPRESENTATION_ABLATIONS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,MATCHED_SOURCE_SUBSET|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/STRATIFIED_HOLDOUT.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,MATCHED_SOURCE_SUBSET|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/SYSTEM_SPECIFIC_HOLDOUT.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/WINDOW12_LENGTH_HARDENING.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/legacy_results/WINDOW8_LENGTH_HARDENING.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/EARLY_NEG_IDS.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/EARLY_NEG_MATCH_REGISTRY.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/EARLY_POS_IDS.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/EARLY_POS_USABLE.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,MATCHED_SOURCE_SUBSET|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/HOLDOUT_MATCHED_PAIR_IDS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/LATER_HOLD_NEG_IDS.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/LATER_HOLD_POS_IDS.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/LATER_NEG_POOL_REGISTRY.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/LATER_POS_REGISTRY.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/LATER_VAL_NEG_IDS.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/LATER_VAL_POS_IDS.json
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,MATCHED_SOURCE_SUBSET|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/frozen_inputs/splits/VALIDATION_MATCHED_PAIR_IDS.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/PACKAGE_SHA256_MANIFEST.csv
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/README.txt
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/RUN_F2_BR2.ps1
C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_DETERMINISTIC_REFREEZE_RUNNER/RUN_F2_BR2.py
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/00_FROZEN_SPEC.json
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/__pycache__/RUN_F2_BR2.cpython-313.pyc
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/BR1_COMPLETE_CURRENT_OUTPUT_SHA256.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/FROZEN_FEATURE_SETS.json
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_dropout_features/EARLY_NEG_DROPOUT_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_dropout_features/EARLY_POS_DROPOUT_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_dropout_features/LATER_HOLD_NEG_DROPOUT_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_dropout_features/LATER_HOLD_POS_DROPOUT_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_dropout_features/LATER_VAL_NEG_DROPOUT_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_dropout_features/LATER_VAL_POS_DROPOUT_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_features/EARLY_NEG_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_features/EARLY_POS_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_features/LATER_HOLD_NEG_FEATURES.csv
C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER.zip,F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER/frozen_inputs/legacy_features/LATER_HOLD_POS_FEATURES.csv
